X-box,Y-box,Width,High,Onpix,X-bar,Y-bar,X2bar,Y2bar,Xybar,X2ybr,Xy2br,X-ege,Xegvy,Y-ege,Yegvx,Class
3.0,2.0,3.0,4.0,1.0,8.0,5.0,12.0,5.0,6.0,14.0,8.0,3.0,9.0,0.0,8.0,b'U'
5.0,7.0,7.0,9.0,6.0,9.0,8.0,5.0,5.0,6.0,5.0,8.0,3.0,8.0,9.0,7.0,b'J'
0.0,6.0,0.0,4.0,0.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,b'I'
4.0,7.0,6.0,5.0,3.0,8.0,7.0,4.0,8.0,11.0,5.0,7.0,2.0,8.0,5.0,8.0,b'S'
4.0,10.0,5.0,7.0,3.0,7.0,4.0,0.0,9.0,9.0,2.0,11.0,0.0,7.0,3.0,8.0,b'L'
2.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,3.0,8.0,b'D'
2.0,3.0,3.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,5.0,6.0,2.0,8.0,5.0,9.0,b'B'
5.0,7.0,7.0,6.0,9.0,7.0,6.0,4.0,5.0,7.0,5.0,8.0,9.0,9.0,7.0,8.0,b'W'
3.0,1.0,4.0,2.0,3.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0,b'H'
4.0,8.0,6.0,6.0,3.0,5.0,8.0,2.0,8.0,10.0,11.0,9.0,3.0,8.0,4.0,6.0,b'X'
6.0,7.0,8.0,9.0,8.0,8.0,8.0,4.0,6.0,6.0,6.0,7.0,5.0,9.0,11.0,11.0,b'J'
2.0,7.0,2.0,5.0,1.0,14.0,2.0,6.0,5.0,14.0,1.0,10.0,0.0,7.0,0.0,8.0,b'J'
4.0,11.0,6.0,8.0,10.0,8.0,9.0,5.0,3.0,6.0,7.0,7.0,8.0,8.0,10.0,8.0,b'H'
3.0,8.0,4.0,6.0,4.0,5.0,7.0,9.0,6.0,7.0,6.0,5.0,3.0,8.0,3.0,9.0,b'D'
8.0,12.0,6.0,6.0,4.0,11.0,5.0,5.0,5.0,11.0,2.0,8.0,6.0,6.0,6.0,10.0,b'R'
8.0,15.0,7.0,8.0,4.0,6.0,8.0,5.0,3.0,10.0,9.0,5.0,4.0,10.0,4.0,4.0,b'Y'
3.0,8.0,4.0,6.0,2.0,7.0,6.0,8.0,7.0,6.0,6.0,9.0,2.0,7.0,6.0,11.0,b'G'
4.0,7.0,5.0,5.0,2.0,8.0,6.0,3.0,7.0,15.0,5.0,10.0,0.0,7.0,1.0,7.0,b'J'
1.0,3.0,2.0,1.0,1.0,8.0,7.0,6.0,4.0,7.0,6.0,8.0,2.0,8.0,2.0,8.0,b'O'
5.0,7.0,6.0,5.0,5.0,8.0,9.0,6.0,3.0,6.0,6.0,10.0,4.0,8.0,7.0,9.0,b'E'
5.0,10.0,6.0,7.0,4.0,6.0,7.0,7.0,7.0,9.0,8.0,11.0,2.0,8.0,5.0,9.0,b'G'
6.0,9.0,6.0,7.0,3.0,2.0,11.0,3.0,3.0,10.0,11.0,8.0,2.0,10.0,1.0,8.0,b'V'
3.0,8.0,5.0,6.0,6.0,8.0,7.0,4.0,2.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,b'H'
1.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,4.0,1.0,2.0,6.0,0.0,8.0,0.0,8.0,b'L'
1.0,0.0,1.0,0.0,0.0,7.0,10.0,2.0,2.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0,b'Y'
1.0,5.0,2.0,3.0,1.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0,b'I'
7.0,13.0,6.0,7.0,3.0,5.0,5.0,3.0,8.0,10.0,4.0,13.0,2.0,5.0,6.0,7.0,b'L'
5.0,9.0,7.0,6.0,5.0,4.0,7.0,2.0,7.0,10.0,10.0,12.0,3.0,8.0,3.0,6.0,b'K'
3.0,8.0,5.0,6.0,2.0,5.0,11.0,3.0,4.0,10.0,12.0,8.0,3.0,10.0,1.0,8.0,b'V'
4.0,8.0,5.0,6.0,5.0,7.0,6.0,5.0,4.0,6.0,5.0,7.0,4.0,9.0,6.0,7.0,b'B'
3.0,5.0,5.0,7.0,6.0,8.0,11.0,3.0,1.0,8.0,8.0,6.0,6.0,10.0,4.0,6.0,b'P'
5.0,7.0,5.0,5.0,3.0,6.0,11.0,2.0,6.0,11.0,9.0,5.0,2.0,11.0,2.0,5.0,b'T'
4.0,9.0,5.0,6.0,4.0,5.0,10.0,5.0,6.0,11.0,10.0,5.0,2.0,9.0,2.0,5.0,b'F'
4.0,7.0,4.0,5.0,3.0,4.0,8.0,5.0,6.0,9.0,8.0,14.0,2.0,7.0,3.0,8.0,b'C'
6.0,7.0,6.0,5.0,3.0,4.0,11.0,1.0,3.0,8.0,10.0,8.0,5.0,11.0,2.0,7.0,b'V'
6.0,11.0,9.0,8.0,10.0,7.0,5.0,5.0,3.0,8.0,8.0,9.0,9.0,9.0,6.0,8.0,b'V'
3.0,7.0,5.0,5.0,3.0,6.0,3.0,2.0,2.0,4.0,2.0,7.0,2.0,5.0,2.0,6.0,b'A'
7.0,11.0,6.0,6.0,3.0,7.0,6.0,5.0,6.0,3.0,9.0,7.0,5.0,8.0,3.0,6.0,b'U'
5.0,10.0,8.0,8.0,6.0,6.0,5.0,2.0,4.0,4.0,2.0,7.0,6.0,7.0,6.0,4.0,b'A'
2.0,4.0,3.0,3.0,2.0,7.0,7.0,6.0,4.0,9.0,7.0,7.0,2.0,8.0,3.0,8.0,b'O'
4.0,8.0,4.0,6.0,3.0,2.0,12.0,5.0,6.0,11.0,10.0,8.0,0.0,8.0,2.0,7.0,b'F'
3.0,6.0,4.0,4.0,3.0,7.0,8.0,7.0,5.0,8.0,5.0,7.0,3.0,7.0,5.0,11.0,b'H'
2.0,3.0,3.0,1.0,2.0,7.0,8.0,5.0,5.0,7.0,6.0,6.0,1.0,8.0,5.0,9.0,b'B'
3.0,3.0,5.0,5.0,3.0,7.0,8.0,4.0,1.0,7.0,8.0,8.0,8.0,10.0,0.0,8.0,b'W'
3.0,2.0,4.0,3.0,3.0,7.0,7.0,5.0,8.0,7.0,6.0,9.0,2.0,8.0,6.0,9.0,b'E'
3.0,5.0,4.0,4.0,2.0,8.0,6.0,3.0,7.0,11.0,5.0,9.0,1.0,9.0,5.0,9.0,b'S'
7.0,9.0,7.0,7.0,3.0,5.0,12.0,3.0,10.0,12.0,10.0,3.0,1.0,11.0,3.0,4.0,b'T'
4.0,9.0,5.0,7.0,2.0,7.0,5.0,14.0,5.0,7.0,14.0,7.0,3.0,9.0,0.0,8.0,b'U'
5.0,9.0,6.0,11.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,9.0,3.0,8.0,6.0,10.0,b'Q'
4.0,7.0,6.0,5.0,3.0,6.0,6.0,6.0,7.0,6.0,6.0,10.0,3.0,7.0,4.0,8.0,b'G'
3.0,3.0,5.0,4.0,1.0,7.0,5.0,3.0,0.0,7.0,1.0,8.0,2.0,7.0,2.0,8.0,b'A'
3.0,8.0,3.0,6.0,4.0,7.0,6.0,8.0,5.0,7.0,6.0,7.0,2.0,9.0,7.0,9.0,b'B'
2.0,4.0,4.0,3.0,3.0,9.0,7.0,2.0,6.0,11.0,5.0,6.0,2.0,8.0,4.0,9.0,b'B'
1.0,6.0,0.0,8.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,b'I'
4.0,5.0,7.0,4.0,4.0,6.0,7.0,1.0,7.0,10.0,6.0,9.0,3.0,8.0,3.0,7.0,b'K'
3.0,9.0,5.0,6.0,1.0,6.0,10.0,2.0,2.0,8.0,12.0,8.0,1.0,11.0,0.0,8.0,b'Y'
5.0,6.0,7.0,4.0,4.0,5.0,8.0,4.0,6.0,10.0,8.0,9.0,3.0,8.0,3.0,7.0,b'H'
6.0,11.0,8.0,9.0,5.0,7.0,8.0,3.0,11.0,12.0,7.0,8.0,2.0,9.0,7.0,8.0,b'Z'
7.0,12.0,6.0,6.0,2.0,5.0,11.0,3.0,7.0,12.0,8.0,4.0,2.0,9.0,4.0,3.0,b'T'
5.0,9.0,6.0,7.0,6.0,7.0,7.0,4.0,6.0,6.0,5.0,7.0,3.0,7.0,5.0,9.0,b'R'
4.0,11.0,6.0,8.0,5.0,10.0,6.0,2.0,7.0,11.0,4.0,9.0,3.0,7.0,6.0,12.0,b'E'
5.0,7.0,5.0,5.0,4.0,6.0,10.0,5.0,2.0,9.0,6.0,6.0,6.0,12.0,2.0,5.0,b'W'
5.0,8.0,6.0,7.0,6.0,7.0,7.0,2.0,5.0,7.0,6.0,8.0,3.0,10.0,8.0,7.0,b'X'
5.0,11.0,7.0,8.0,4.0,8.0,6.0,3.0,6.0,15.0,4.0,9.0,0.0,7.0,0.0,7.0,b'J'
3.0,5.0,5.0,3.0,2.0,8.0,7.0,2.0,8.0,11.0,5.0,8.0,2.0,8.0,5.0,10.0,b'E'
3.0,4.0,6.0,6.0,2.0,7.0,5.0,3.0,1.0,7.0,0.0,8.0,2.0,7.0,2.0,8.0,b'A'
5.0,11.0,7.0,9.0,6.0,8.0,4.0,0.0,7.0,9.0,3.0,10.0,1.0,6.0,2.0,9.0,b'L'
5.0,5.0,7.0,4.0,4.0,7.0,11.0,3.0,2.0,6.0,9.0,8.0,8.0,11.0,0.0,8.0,b'W'
4.0,7.0,6.0,5.0,4.0,7.0,8.0,8.0,6.0,5.0,7.0,13.0,4.0,7.0,4.0,8.0,b'C'
1.0,5.0,1.0,4.0,1.0,7.0,7.0,1.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0,b'I'
1.0,7.0,2.0,5.0,2.0,7.0,7.0,0.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0,b'I'
2.0,4.0,2.0,6.0,1.0,11.0,3.0,10.0,3.0,13.0,7.0,13.0,1.0,6.0,0.0,8.0,b'J'
3.0,8.0,5.0,6.0,1.0,6.0,9.0,3.0,1.0,8.0,13.0,8.0,2.0,11.0,0.0,8.0,b'Y'
2.0,3.0,3.0,2.0,1.0,6.0,7.0,5.0,5.0,9.0,7.0,10.0,1.0,8.0,4.0,10.0,b'G'
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,b'A'
2.0,3.0,3.0,4.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0,b'X'
4.0,10.0,6.0,7.0,3.0,8.0,7.0,9.0,8.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,b'O'
4.0,6.0,5.0,4.0,4.0,7.0,5.0,11.0,0.0,7.0,9.0,8.0,8.0,6.0,1.0,8.0,b'M'
5.0,10.0,7.0,8.0,4.0,6.0,8.0,3.0,6.0,15.0,7.0,10.0,3.0,7.0,3.0,7.0,b'J'
5.0,5.0,7.0,7.0,8.0,9.0,7.0,6.0,3.0,7.0,7.0,8.0,6.0,10.0,6.0,5.0,b'Y'
5.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,5.0,6.0,7.0,8.0,8.0,6.0,2.0,7.0,b'M'
5.0,10.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,5.0,9.0,3.0,8.0,3.0,8.0,b'H'
8.0,12.0,6.0,6.0,5.0,7.0,7.0,4.0,4.0,9.0,8.0,10.0,4.0,9.0,8.0,10.0,b'C'
3.0,6.0,5.0,4.0,3.0,5.0,9.0,5.0,8.0,11.0,10.0,8.0,3.0,8.0,4.0,4.0,b'E'
4.0,8.0,5.0,6.0,4.0,7.0,8.0,7.0,4.0,10.0,7.0,9.0,3.0,8.0,3.0,7.0,b'O'
2.0,6.0,3.0,4.0,2.0,7.0,8.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0,b'I'
4.0,8.0,5.0,6.0,3.0,7.0,6.0,8.0,5.0,7.0,5.0,8.0,3.0,8.0,3.0,8.0,b'O'
1.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,4.0,0.0,3.0,4.0,0.0,8.0,0.0,8.0,b'L'
3.0,7.0,5.0,5.0,4.0,8.0,5.0,1.0,3.0,7.0,2.0,6.0,2.0,6.0,4.0,5.0,b'A'
6.0,8.0,9.0,7.0,11.0,9.0,7.0,5.0,5.0,7.0,5.0,8.0,12.0,10.0,9.0,4.0,b'W'
3.0,7.0,3.0,5.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0,b'L'
3.0,9.0,4.0,7.0,2.0,7.0,7.0,6.0,8.0,5.0,6.0,7.0,0.0,8.0,9.0,7.0,b'S'
2.0,1.0,2.0,1.0,1.0,7.0,7.0,3.0,11.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0,b'Z'
5.0,4.0,6.0,3.0,3.0,4.0,11.0,3.0,2.0,9.0,9.0,7.0,7.0,11.0,1.0,6.0,b'W'
3.0,8.0,4.0,6.0,3.0,9.0,6.0,5.0,10.0,7.0,5.0,6.0,1.0,7.0,8.0,8.0,b'Z'
10.0,13.0,9.0,7.0,4.0,6.0,4.0,5.0,5.0,4.0,8.0,7.0,6.0,7.0,2.0,7.0,b'U'
4.0,7.0,5.0,5.0,2.0,8.0,3.0,2.0,8.0,9.0,2.0,9.0,1.0,6.0,3.0,9.0,b'L'
8.0,14.0,8.0,8.0,4.0,9.0,4.0,4.0,7.0,11.0,4.0,10.0,3.0,7.0,8.0,11.0,b'Q'
3.0,7.0,5.0,5.0,2.0,8.0,6.0,2.0,7.0,7.0,6.0,7.0,0.0,9.0,4.0,7.0,b'I'
3.0,5.0,5.0,4.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,b'A'
2.0,3.0,4.0,2.0,2.0,4.0,7.0,2.0,6.0,10.0,9.0,11.0,3.0,8.0,2.0,7.0,b'K'
5.0,8.0,5.0,9.0,7.0,8.0,6.0,7.0,4.0,9.0,7.0,8.0,4.0,9.0,5.0,7.0,b'Q'
3.0,7.0,4.0,5.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,9.0,2.0,9.0,3.0,7.0,b'G'
3.0,6.0,5.0,4.0,3.0,7.0,9.0,3.0,5.0,12.0,6.0,5.0,2.0,9.0,2.0,7.0,b'F'
5.0,7.0,6.0,9.0,7.0,9.0,7.0,7.0,2.0,5.0,6.0,10.0,3.0,9.0,6.0,9.0,b'Q'
5.0,13.0,5.0,8.0,4.0,8.0,6.0,5.0,7.0,11.0,5.0,7.0,3.0,8.0,9.0,9.0,b'Q'
2.0,5.0,4.0,4.0,1.0,9.0,6.0,2.0,6.0,14.0,5.0,9.0,1.0,6.0,1.0,7.0,b'J'
6.0,9.0,8.0,6.0,9.0,7.0,6.0,3.0,5.0,6.0,6.0,9.0,8.0,6.0,7.0,7.0,b'K'
2.0,9.0,3.0,6.0,2.0,6.0,8.0,0.0,7.0,14.0,7.0,8.0,0.0,8.0,1.0,7.0,b'I'
5.0,9.0,6.0,7.0,4.0,4.0,8.0,5.0,7.0,9.0,8.0,9.0,3.0,9.0,2.0,6.0,b'U'
3.0,7.0,5.0,5.0,3.0,5.0,10.0,6.0,4.0,7.0,7.0,9.0,5.0,9.0,1.0,8.0,b'N'
4.0,5.0,4.0,7.0,2.0,3.0,8.0,8.0,2.0,7.0,4.0,11.0,4.0,8.0,3.0,10.0,b'K'
4.0,7.0,6.0,5.0,5.0,8.0,9.0,6.0,5.0,8.0,5.0,8.0,4.0,7.0,5.0,11.0,b'R'
10.0,12.0,10.0,7.0,5.0,2.0,8.0,3.0,3.0,10.0,11.0,9.0,9.0,10.0,1.0,6.0,b'W'
10.0,14.0,9.0,8.0,5.0,9.0,7.0,4.0,5.0,6.0,8.0,6.0,7.0,12.0,3.0,8.0,b'V'
3.0,11.0,5.0,8.0,4.0,8.0,5.0,3.0,0.0,7.0,1.0,8.0,2.0,7.0,3.0,8.0,b'A'
4.0,10.0,5.0,8.0,4.0,4.0,12.0,6.0,5.0,12.0,9.0,3.0,1.0,10.0,4.0,6.0,b'P'
3.0,4.0,5.0,6.0,1.0,7.0,15.0,1.0,5.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0,b'T'
4.0,5.0,7.0,3.0,3.0,6.0,8.0,2.0,8.0,10.0,8.0,10.0,4.0,7.0,3.0,6.0,b'K'
5.0,10.0,7.0,7.0,6.0,7.0,7.0,8.0,4.0,7.0,6.0,7.0,3.0,9.0,8.0,9.0,b'P'
6.0,9.0,8.0,8.0,7.0,7.0,7.0,4.0,6.0,7.0,7.0,8.0,3.0,8.0,9.0,10.0,b'L'
4.0,10.0,5.0,8.0,5.0,8.0,9.0,8.0,6.0,7.0,4.0,5.0,2.0,6.0,8.0,8.0,b'S'
5.0,9.0,6.0,6.0,3.0,4.0,8.0,6.0,8.0,12.0,10.0,12.0,2.0,9.0,3.0,7.0,b'C'
3.0,6.0,4.0,4.0,3.0,5.0,8.0,8.0,7.0,8.0,7.0,6.0,2.0,8.0,3.0,8.0,b'D'
2.0,1.0,3.0,1.0,2.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,2.0,8.0,3.0,7.0,b'D'
3.0,6.0,4.0,4.0,2.0,5.0,7.0,3.0,7.0,7.0,6.0,12.0,0.0,8.0,4.0,9.0,b'I'
5.0,11.0,7.0,8.0,6.0,7.0,7.0,4.0,8.0,7.0,6.0,6.0,3.0,8.0,5.0,8.0,b'R'
5.0,11.0,7.0,8.0,6.0,7.0,7.0,8.0,5.0,6.0,7.0,11.0,6.0,7.0,5.0,7.0,b'O'
3.0,9.0,5.0,6.0,1.0,7.0,10.0,3.0,2.0,7.0,13.0,8.0,2.0,11.0,0.0,8.0,b'Y'
3.0,8.0,4.0,6.0,4.0,8.0,7.0,7.0,5.0,7.0,7.0,9.0,2.0,9.0,8.0,8.0,b'S'
7.0,11.0,9.0,8.0,8.0,10.0,6.0,3.0,6.0,10.0,3.0,7.0,5.0,7.0,6.0,11.0,b'B'
3.0,8.0,4.0,6.0,4.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,8.0,7.0,9.0,b'B'
3.0,9.0,4.0,7.0,2.0,3.0,7.0,7.0,3.0,7.0,7.0,11.0,3.0,8.0,3.0,10.0,b'K'
3.0,7.0,3.0,5.0,3.0,6.0,7.0,9.0,6.0,7.0,6.0,7.0,2.0,8.0,8.0,10.0,b'B'
9.0,13.0,7.0,7.0,4.0,8.0,2.0,3.0,2.0,8.0,4.0,12.0,5.0,4.0,5.0,6.0,b'A'
5.0,5.0,7.0,4.0,4.0,7.0,6.0,5.0,5.0,9.0,5.0,9.0,3.0,6.0,5.0,6.0,b'O'
6.0,10.0,4.0,5.0,2.0,6.0,9.0,6.0,6.0,11.0,7.0,7.0,2.0,9.0,5.0,9.0,b'C'
3.0,6.0,4.0,5.0,4.0,6.0,7.0,5.0,4.0,6.0,5.0,9.0,4.0,8.0,1.0,8.0,b'U'
4.0,10.0,5.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,3.0,8.0,3.0,7.0,b'D'
1.0,0.0,1.0,0.0,0.0,7.0,8.0,3.0,0.0,7.0,8.0,8.0,3.0,9.0,0.0,8.0,b'W'
2.0,3.0,4.0,2.0,2.0,6.0,7.0,3.0,4.0,9.0,9.0,9.0,5.0,5.0,1.0,7.0,b'M'
4.0,8.0,5.0,8.0,3.0,8.0,6.0,9.0,7.0,7.0,4.0,9.0,3.0,8.0,4.0,8.0,b'Q'
4.0,9.0,4.0,6.0,2.0,4.0,12.0,2.0,8.0,12.0,10.0,5.0,0.0,10.0,2.0,5.0,b'T'
2.0,3.0,4.0,2.0,1.0,7.0,8.0,3.0,7.0,10.0,7.0,7.0,1.0,8.0,5.0,6.0,b'S'
1.0,2.0,2.0,3.0,2.0,8.0,7.0,6.0,3.0,5.0,6.0,9.0,2.0,9.0,3.0,9.0,b'Q'
9.0,14.0,9.0,8.0,5.0,7.0,4.0,4.0,5.0,12.0,8.0,12.0,4.0,9.0,6.0,10.0,b'L'
3.0,7.0,5.0,6.0,4.0,6.0,8.0,2.0,4.0,7.0,7.0,9.0,5.0,9.0,3.0,7.0,b'A'
5.0,9.0,6.0,11.0,6.0,9.0,7.0,8.0,3.0,5.0,6.0,11.0,5.0,8.0,8.0,8.0,b'Q'
10.0,15.0,8.0,8.0,4.0,9.0,2.0,4.0,5.0,12.0,4.0,13.0,2.0,7.0,6.0,8.0,b'L'
6.0,5.0,6.0,8.0,3.0,5.0,7.0,10.0,10.0,7.0,6.0,5.0,3.0,8.0,4.0,8.0,b'D'
4.0,10.0,5.0,8.0,3.0,3.0,5.0,1.0,9.0,6.0,1.0,11.0,0.0,7.0,3.0,6.0,b'L'
4.0,8.0,6.0,6.0,7.0,7.0,8.0,6.0,4.0,7.0,5.0,8.0,6.0,9.0,7.0,7.0,b'M'
5.0,8.0,7.0,6.0,5.0,7.0,7.0,8.0,5.0,7.0,7.0,4.0,4.0,8.0,4.0,8.0,b'D'
5.0,8.0,6.0,6.0,4.0,7.0,6.0,2.0,7.0,7.0,6.0,8.0,0.0,9.0,4.0,8.0,b'I'
0.0,0.0,0.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,b'I'
4.0,5.0,5.0,4.0,2.0,4.0,11.0,2.0,7.0,11.0,10.0,5.0,1.0,11.0,3.0,4.0,b'Y'
5.0,5.0,5.0,7.0,3.0,4.0,13.0,9.0,2.0,10.0,6.0,3.0,1.0,10.0,4.0,8.0,b'P'
5.0,10.0,5.0,7.0,2.0,3.0,11.0,4.0,6.0,12.0,12.0,6.0,1.0,11.0,2.0,6.0,b'Y'
3.0,7.0,5.0,5.0,5.0,7.0,9.0,6.0,3.0,7.0,7.0,9.0,5.0,9.0,5.0,10.0,b'M'
2.0,7.0,3.0,5.0,1.0,6.0,8.0,7.0,8.0,5.0,6.0,13.0,1.0,7.0,4.0,9.0,b'C'
9.0,10.0,9.0,5.0,4.0,6.0,11.0,2.0,3.0,8.0,10.0,7.0,8.0,12.0,1.0,7.0,b'W'
1.0,1.0,2.0,2.0,1.0,7.0,7.0,6.0,4.0,7.0,6.0,8.0,2.0,8.0,2.0,8.0,b'O'
4.0,8.0,5.0,6.0,4.0,8.0,9.0,4.0,6.0,8.0,4.0,9.0,3.0,6.0,5.0,11.0,b'R'
3.0,7.0,3.0,5.0,3.0,6.0,7.0,9.0,7.0,6.0,5.0,6.0,2.0,8.0,3.0,7.0,b'D'
4.0,7.0,6.0,5.0,6.0,7.0,9.0,6.0,3.0,7.0,6.0,8.0,5.0,9.0,5.0,8.0,b'M'
10.0,15.0,8.0,8.0,5.0,9.0,7.0,7.0,5.0,10.0,2.0,9.0,7.0,5.0,6.0,10.0,b'R'
6.0,11.0,8.0,8.0,9.0,6.0,7.0,3.0,4.0,8.0,8.0,9.0,8.0,9.0,7.0,5.0,b'N'
3.0,4.0,4.0,3.0,2.0,5.0,7.0,4.0,7.0,7.0,6.0,11.0,3.0,8.0,5.0,9.0,b'K'
2.0,3.0,3.0,2.0,1.0,7.0,8.0,2.0,7.0,11.0,7.0,8.0,1.0,9.0,4.0,6.0,b'S'
7.0,10.0,7.0,8.0,3.0,3.0,11.0,4.0,4.0,10.0,12.0,8.0,2.0,10.0,1.0,8.0,b'V'
4.0,10.0,5.0,8.0,3.0,5.0,11.0,3.0,3.0,9.0,12.0,9.0,2.0,10.0,1.0,8.0,b'V'
6.0,9.0,8.0,7.0,5.0,9.0,5.0,3.0,9.0,11.0,3.0,11.0,3.0,6.0,7.0,9.0,b'Z'
3.0,7.0,5.0,5.0,3.0,7.0,10.0,1.0,5.0,5.0,11.0,9.0,2.0,11.0,1.0,8.0,b'Y'
5.0,11.0,7.0,8.0,9.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,2.0,8.0,6.0,9.0,b'B'
1.0,0.0,1.0,1.0,0.0,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0,b'N'
6.0,10.0,6.0,8.0,6.0,2.0,10.0,2.0,3.0,10.0,9.0,8.0,7.0,11.0,2.0,6.0,b'W'
3.0,9.0,4.0,7.0,4.0,7.0,7.0,7.0,9.0,8.0,8.0,10.0,3.0,8.0,6.0,7.0,b'E'
5.0,9.0,5.0,7.0,3.0,6.0,11.0,2.0,8.0,11.0,9.0,4.0,1.0,11.0,3.0,4.0,b'T'
2.0,7.0,2.0,5.0,1.0,12.0,3.0,9.0,4.0,13.0,4.0,12.0,1.0,6.0,0.0,8.0,b'J'
4.0,10.0,5.0,8.0,3.0,7.0,6.0,8.0,8.0,6.0,5.0,10.0,2.0,8.0,6.0,11.0,b'G'
2.0,4.0,4.0,3.0,2.0,7.0,9.0,4.0,3.0,11.0,4.0,4.0,1.0,10.0,3.0,8.0,b'P'
3.0,10.0,4.0,7.0,4.0,3.0,4.0,4.0,7.0,2.0,0.0,8.0,0.0,6.0,1.0,6.0,b'L'
2.0,1.0,3.0,2.0,2.0,7.0,8.0,8.0,5.0,7.0,6.0,7.0,2.0,8.0,8.0,9.0,b'B'
2.0,5.0,3.0,7.0,4.0,8.0,6.0,7.0,3.0,7.0,5.0,11.0,2.0,9.0,4.0,10.0,b'Q'
2.0,6.0,2.0,4.0,2.0,8.0,7.0,0.0,6.0,10.0,5.0,7.0,0.0,7.0,1.0,7.0,b'J'
2.0,3.0,4.0,1.0,2.0,8.0,7.0,3.0,6.0,10.0,5.0,7.0,3.0,8.0,2.0,7.0,b'H'
5.0,6.0,5.0,8.0,4.0,7.0,7.0,12.0,2.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0,b'M'
4.0,7.0,4.0,5.0,3.0,6.0,11.0,4.0,5.0,11.0,9.0,5.0,2.0,12.0,2.0,5.0,b'T'
4.0,10.0,5.0,8.0,4.0,5.0,11.0,3.0,7.0,11.0,9.0,4.0,0.0,10.0,4.0,7.0,b'P'
5.0,10.0,4.0,5.0,3.0,8.0,7.0,4.0,2.0,8.0,8.0,10.0,3.0,9.0,7.0,13.0,b'C'
11.0,15.0,10.0,8.0,6.0,8.0,11.0,5.0,5.0,4.0,5.0,9.0,9.0,9.0,2.0,7.0,b'M'
4.0,6.0,5.0,7.0,5.0,9.0,9.0,6.0,2.0,4.0,7.0,11.0,3.0,9.0,6.0,10.0,b'Q'
0.0,1.0,0.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,b'I'
3.0,8.0,5.0,6.0,3.0,6.0,4.0,1.0,8.0,8.0,2.0,10.0,0.0,7.0,2.0,8.0,b'L'
2.0,5.0,4.0,4.0,3.0,7.0,7.0,4.0,3.0,6.0,7.0,8.0,3.0,8.0,1.0,7.0,b'U'
2.0,2.0,3.0,3.0,2.0,6.0,11.0,3.0,6.0,8.0,11.0,8.0,2.0,11.0,1.0,7.0,b'T'
4.0,5.0,5.0,3.0,3.0,3.0,10.0,2.0,2.0,10.0,10.0,8.0,6.0,11.0,1.0,7.0,b'W'
7.0,12.0,8.0,6.0,5.0,7.0,3.0,3.0,2.0,8.0,4.0,10.0,8.0,2.0,2.0,8.0,b'M'
6.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,9.0,4.0,8.0,11.0,3.0,b'A'
5.0,9.0,6.0,7.0,6.0,7.0,6.0,8.0,4.0,7.0,5.0,8.0,3.0,9.0,3.0,7.0,b'O'
5.0,10.0,6.0,8.0,3.0,3.0,8.0,5.0,8.0,11.0,11.0,13.0,1.0,8.0,3.0,7.0,b'C'
